Job Title,Company,Experience Required,Location,Rating,Salary Disclosure,Min Experience,Max Experience,Min Salary,Max Salary
Data Scientist,LKQ India,3-5 Yrs,Bangalore,3.6,Not Disclosed,3.0,5.0,,
Data scientist - HR Domain experience,Confidential,4-7 Yrs,"Pune, Bangalore",Not Rated,Not Disclosed,4.0,7.0,,
Data Scientist,Confidential,3-6 Yrs,Bangalore,Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Hanker Systems (india),8-12 Yrs,Bangalore,3.4,Not Disclosed,8.0,12.0,,
Data Scientist,Hanker Systems (india),8-12 Yrs,Bangalore,3.4,Not Disclosed,8.0,12.0,,
data scientist,Confidential,4-6 Yrs,Bangalore,Not Rated,Not Disclosed,4.0,6.0,,
data scientist,Confidential,4-6 Yrs,Bangalore,Not Rated,Not Disclosed,4.0,6.0,,
Data Scientist,Confidential,4-6 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,4.0,6.0,,
Data Scientist,Launch It Consulting,5-10 Yrs,Bangalore,3.5,Not Disclosed,5.0,10.0,,
Data Scientist,Astria Digital,6-10 Yrs,Bangalore,3.3,Not Disclosed,6.0,10.0,,
Data Scientist,Aeries Technology,6-11 Yrs,Bangalore,3.4,Not Disclosed,6.0,11.0,,
Data Scientist,Cloudbc Labs,5-10 Yrs,Bangalore,3.5,Not Disclosed,5.0,10.0,,
Data Scientist,GE India Ltd,0-7 Yrs,Bangalore,4.2,Not Disclosed,0.0,7.0,,
Data Scientist,Arctic Wolf Networks,0-6 Yrs,Bangalore,5.0,Not Disclosed,0.0,6.0,,
Data Scientist,JPMorgan Chase Bank,2-7 Yrs,Bangalore,4.0,Not Disclosed,2.0,7.0,,
Data Scientist,Data Collection Infotech,0-4 Yrs,Bangalore,3.9,Not Disclosed,0.0,4.0,,
Data Scientist,Confidential,0-2 Yrs,Bangalore,Not Rated,Not Disclosed,0.0,2.0,,
Data Analyst,Encora,0-5 Yrs,Bangalore,3.8,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,Bangalore,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,10-20 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Disclosed,10.0,20.0,25.0,40.0
Data Scientist,Confidential,0-7 Yrs,Bangalore,Not Rated,Not Disclosed,0.0,7.0,,
Data Scientist,Akaike Technologies,0-6 Yrs,Bangalore,4.6,Not Disclosed,0.0,6.0,,
Data Analyst,JPMorgan Chase Bank,3-9 Yrs,Bangalore,4.0,Not Disclosed,3.0,9.0,,
Data Scientist,Confidential,7-12 Yrs,Bangalore,Not Rated,Disclosed,7.0,12.0,20.0,25.0
Data Analyst,Locus It Services,2-7 Yrs,Bangalore,1.7,Not Disclosed,2.0,7.0,,
Data Scientist,Confidential,5-10 Yrs,Bangalore,Not Rated,Not Disclosed,5.0,10.0,,
Data Scientist,Atlassian,7-12 Yrs,Bangalore,3.6,Not Disclosed,7.0,12.0,,
Data Scientist,Axiom Technologies,5-10 Yrs,Bangalore,2.5,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,13-20 Yrs,Bangalore,Not Rated,Not Disclosed,13.0,20.0,,
Data Analyst,Itday,5-7 Yrs,Bangalore,4.7,Not Disclosed,5.0,7.0,,
Data Scientist,Confidential,8-12 Yrs,Bangalore,Not Rated,Not Disclosed,8.0,12.0,,
Data Scientist,Confidential,8-12 Yrs,Bangalore,Not Rated,Not Disclosed,8.0,12.0,,
Data Scientist,Flipkart,2-4 Yrs,Bangalore,4.0,Not Disclosed,2.0,4.0,,
Data Scientist,Wipro,2-7 Yrs,Bangalore,3.7,Not Disclosed,2.0,7.0,,
Data Scientist,Walmart,2-8 Yrs,Bangalore,3.8,Not Disclosed,2.0,8.0,,
Data Scientist,EY,2-3 Yrs,Bangalore,3.4,Not Disclosed,2.0,3.0,,
Data Scientist,Fractal Analytics,1-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,1.0,7.0,,
Data Scientist,Accolite Software India Pvt Ltd,3-7 Yrs,Bangalore,3.5,Not Disclosed,3.0,7.0,,
Data Scientist,Target,3-8 Yrs,Bangalore,4.2,Not Disclosed,3.0,8.0,,
Data Scientist,Oracle,2-11 Yrs,Bangalore,3.7,Not Disclosed,2.0,11.0,,
Data Scientist,Capgemini,3-8 Yrs,Bangalore,3.7,Not Disclosed,3.0,8.0,,
Data Scientist,EY,3-6 Yrs,Bangalore,3.4,Not Disclosed,3.0,6.0,,
Data scientist - Knime,Wipro,6-11 Yrs,"Pune, Bangalore",3.7,Not Disclosed,6.0,11.0,,
Data Scientist,Paktolus Solutions,4-6 Yrs,Bangalore,3.6,Disclosed,4.0,6.0,4.5,7.0
Data Scientist,PwC India,4-7 Yrs,"New Delhi, Bangalore",3.4,Not Disclosed,4.0,7.0,,
Data Scientist,Nielsen Sports,2-7 Yrs,Bangalore,4.0,Not Disclosed,2.0,7.0,,
Data Scientist,ANZ,5-8 Yrs,Bangalore,4.1,Not Disclosed,5.0,8.0,,
Data Scientist,Siemens,5-10 Yrs,Bangalore,4.1,Not Disclosed,5.0,10.0,,
Data Scientist,Wipro,6-11 Yrs,"Pune, Bangalore",3.7,Not Disclosed,6.0,11.0,,
Data Scientist,Capgemini,9-12 Yrs,Bangalore,3.7,Not Disclosed,9.0,12.0,,
Data Scientist,Confidential,6-11 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Confidential,8-12 Yrs,Bangalore,Not Rated,Not Disclosed,8.0,12.0,,
Data Scientist,HDFC Life,2-5 Yrs,Bangalore,4.0,Not Disclosed,2.0,5.0,,
Data Scientist,Gojek,1-2 Yrs,Bangalore,3.7,Not Disclosed,1.0,2.0,,
Data Scientist,Confidential,3-8 Yrs,"New Delhi, Bangalore",Not Rated,Disclosed,3.0,8.0,12.0,22.0
Data Scientist,Confidential,1-3 Yrs,Bangalore,Not Rated,Not Disclosed,1.0,3.0,,
Data Scientist,Paypal,2-3 Yrs,Bangalore,3.9,Not Disclosed,2.0,3.0,,
Data Scientist,Tokopedia,1-2 Yrs,Bangalore,4.0,Not Disclosed,1.0,2.0,,
Data Scientist,Paypal,8-12 Yrs,Bangalore,3.9,Not Disclosed,8.0,12.0,,
Data Scientist,Convai Technologies Inc.,2-7 Yrs,Bangalore,4.5,Not Disclosed,2.0,7.0,,
Data Scientist,Exxon Mobil Corporation,3-8 Yrs,Bangalore,3.8,Not Disclosed,3.0,8.0,,
Data Scientist,Paypal,8-12 Yrs,Bangalore,3.9,Not Disclosed,8.0,12.0,,
Data Scientist,PayU,4-7 Yrs,"New Delhi, Bangalore",3.5,Not Disclosed,4.0,7.0,,
Data Scientist,PayU,4-7 Yrs,Bangalore,3.5,Not Disclosed,4.0,7.0,,
Data Scientist,Idexcel,5-9 Yrs,"Pune, Bangalore",3.2,Not Disclosed,5.0,9.0,,
Data Scientist,Paypal,8-12 Yrs,Bangalore,3.9,Not Disclosed,8.0,12.0,,
Data Scientist,Confidential,5-8 Yrs,Bangalore,Not Rated,Not Disclosed,5.0,8.0,,
Credit data scientist,Confidential,6-11 Yrs,Remote,Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Confidential,10-15 Yrs,Bangalore,Not Rated,Not Disclosed,10.0,15.0,,
Data Scientist,Neal Analytics,4-9 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,4.0,9.0,,
Data Scientist,Conneqt Digital,5-9 Yrs,Bangalore,3.3,Not Disclosed,5.0,9.0,,
Data Scientist,Pega,6-11 Yrs,Bangalore,3.6,Not Disclosed,6.0,11.0,,
Data Scientist,Maruti Suzuki,2-6 Yrs,Bangalore,4.2,Not Disclosed,2.0,6.0,,
Data Scientist,Angel One,2-8 Yrs,Bangalore,3.9,Not Disclosed,2.0,8.0,,
Data Scientist,Mirafra,3-6 Yrs,Bangalore,4.1,Disclosed,3.0,6.0,9.0,16.0
Data Scientist,Applied Cloud Computing,3-5 Yrs,Bangalore,2.7,Disclosed,3.0,5.0,5.0,10.0
Data Scientist,Exxon Mobil Corporation,2-7 Yrs,Bangalore,3.8,Not Disclosed,2.0,7.0,,
Data Scientist,Zebra Technologies,2-4 Yrs,"Pune, Bangalore",4.0,Not Disclosed,2.0,4.0,,
Data Scientist,Scienaptic Systems,2-7 Yrs,Bangalore,4.0,Not Disclosed,2.0,7.0,,
Data scientists,Mirafra,3-12 Yrs,Bangalore,4.1,Not Disclosed,3.0,12.0,,
Data Scientist,Angel One,5-8 Yrs,Bangalore,3.9,Not Disclosed,5.0,8.0,,
Data Scientist,Exxon Mobil Corporation,3-5 Yrs,Bangalore,3.8,Not Disclosed,3.0,5.0,,
Data Scientist,Nalco Water India Limited,2-5 Yrs,Bangalore,4.0,Not Disclosed,2.0,5.0,,
Data Scientist,GSK India,4-7 Yrs,Bangalore,4.1,Not Disclosed,4.0,7.0,,
Data Scientist,Confidential,3-6 Yrs,Bangalore,Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Puresoftware,7-15 Yrs,Bangalore,3.1,Not Disclosed,7.0,15.0,,
Data Scientist,Hilabs,3-7 Yrs,Bangalore,4.2,Not Disclosed,3.0,7.0,,
Data Scientist,Chubb,5-9 Yrs,Bangalore,4.0,Not Disclosed,5.0,9.0,,
Data Scientist,Confidential,3-8 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,8.0,,
Data Scientist,Chubb,4-8 Yrs,Bangalore,4.0,Not Disclosed,4.0,8.0,,
Data Scientist,Cimet,4-8 Yrs,Bangalore,4.3,Not Disclosed,4.0,8.0,,
Data Scientist,Subhag Healthtech,5-7 Yrs,Bangalore,3.0,Not Disclosed,5.0,7.0,,
Data Scientist,Confidential,1-3 Yrs,Remote,Not Rated,Disclosed,1.0,3.0,10.0,12.0
Data Scientist,Confidential,3-5 Yrs,Bangalore,Not Rated,Disclosed,3.0,5.0,15.0,20.0
Data Scientist,Confidential,2-6 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,2-3 Yrs,Bangalore,Not Rated,Not Disclosed,2.0,3.0,,
Data Scientist,Aeries Technology,2-7 Yrs,Bangalore,3.4,Not Disclosed,2.0,7.0,,
Data Scientist,Ducker Worldwide Management Consulting,2-5 Yrs,Bangalore,3.9,Not Disclosed,2.0,5.0,,
Data Scientist,Lifesight Technologies,3-7 Yrs,Bangalore,4.5,Not Disclosed,3.0,7.0,,
Data Scientist,Winning Edge,8-11 Yrs,Bangalore,1.8,Not Disclosed,8.0,11.0,,
Data Scientist,Globant,3-6 Yrs,"Pune, Bangalore",3.8,Not Disclosed,3.0,6.0,,
Data Scientist,Winning Edge,8-11 Yrs,Bangalore,1.8,Not Disclosed,8.0,11.0,,
Data Scientist,Winning Edge,8-11 Yrs,Bangalore,1.8,Not Disclosed,8.0,11.0,,
Data Scientist,Elevate Global,2-5 Yrs,Bangalore,4.1,Not Disclosed,2.0,5.0,,
Data Scientist,Winning Edge,8-11 Yrs,Bangalore,1.8,Not Disclosed,8.0,11.0,,
Data Scientist,Confidential,4-7 Yrs,Bangalore,Not Rated,Not Disclosed,4.0,7.0,,
Data Scientist,Winning Edge,8-11 Yrs,Bangalore,1.8,Not Disclosed,8.0,11.0,,
Data Scientist,Inclusive Minds,3-8 Yrs,"New Delhi, Bangalore",2.5,Not Disclosed,3.0,8.0,,
Data Scientist,Enterprise Bot,3-6 Yrs,Bangalore,3.5,Not Disclosed,3.0,6.0,,
Data Scientist,EdgeVerve Systems,8-13 Yrs,"Pune, Bangalore",3.4,Not Disclosed,8.0,13.0,,
Data Scientist,Diensten Tech Limited,4-6 Yrs,Bangalore,3.3,Not Disclosed,4.0,6.0,,
Data Scientist,Rarr Technologies,8-12 Yrs,"New Delhi, Pune, Bangalore",4.5,Not Disclosed,8.0,12.0,,
Data Scientist,KAS Services,2-5 Yrs,Bangalore,4.0,Not Disclosed,2.0,5.0,,
Data Scientist,London Stock Exchange Group (LSEG),3-7 Yrs,Bangalore,4.0,Not Disclosed,3.0,7.0,,
Data Scientist,London Stock Exchange Group (LSEG),3-8 Yrs,Bangalore,4.0,Not Disclosed,3.0,8.0,,
Data Scientist,London Stock Exchange Group (LSEG),3-8 Yrs,Bangalore,4.0,Not Disclosed,3.0,8.0,,
Data Scientist,Kmart,2-5 Yrs,Bangalore,4.1,Not Disclosed,2.0,5.0,,
Data Scientist,Volvo Auto,5-8 Yrs,Bangalore,3.9,Not Disclosed,5.0,8.0,,
Data Scientist,Aritha Consulting Services,2-4 Yrs,Bangalore,4.2,Not Disclosed,2.0,4.0,,
Data Scientist,Confidential,2-4 Yrs,Bangalore,Not Rated,Not Disclosed,2.0,4.0,,
Data Scientist,London Stock Exchange Group (LSEG),6-10 Yrs,Bangalore,4.0,Not Disclosed,6.0,10.0,,
Data Scientist,Pluto7,2-5 Yrs,Bangalore,3.0,Not Disclosed,2.0,5.0,,
Data Scientist,Forecastera India,3-7 Yrs,Bangalore,3.8,Not Disclosed,3.0,7.0,,
Data Scientist,Maxima Consulting,7-12 Yrs,"Pune, Bangalore",3.9,Disclosed,7.0,12.0,12.0,17.0
Data Scientist,Winning Edge,8-11 Yrs,Bangalore,1.8,Not Disclosed,8.0,11.0,,
Data Scientist,Applied Cloud Computing,4-6 Yrs,Bangalore,2.7,Not Disclosed,4.0,6.0,,
Data Scientist,PureSoftware Pvt Ltd,10-15 Yrs,Bangalore,3.1,Not Disclosed,10.0,15.0,,
Data Scientist,Acko,4-6 Yrs,Bangalore,3.8,Not Disclosed,4.0,6.0,,
Data scientist,Confidential,4-6 Yrs,Bangalore,Not Rated,Not Disclosed,4.0,6.0,,
Data Scientist,Confidential,5-10 Yrs,Bangalore,Not Rated,Not Disclosed,5.0,10.0,,
Data Scientist,Amlgo Labs,6-11 Yrs,Bangalore,4.4,Not Disclosed,6.0,11.0,,
Data Scientist,Response Informatics,4-8 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,4.0,8.0,,
Data Scientist,Roblox,5-8 Yrs,"New Delhi, Pune, Bangalore",4.4,Not Disclosed,5.0,8.0,,
Data Scientist,Bright Vision Technologies,2-5 Yrs,Bangalore,4.4,Not Disclosed,2.0,5.0,,
Data Scientist,Sampoorna Consultants,3-10 Yrs,Bangalore,4.6,Not Disclosed,3.0,10.0,,
Data Scientist,Motivity Labs,5-7 Yrs,"New Delhi, Pune, Bangalore",3.2,Not Disclosed,5.0,7.0,,
Data Scientist,Confidential,5-8 Yrs,Bangalore,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Confidential,5-10 Yrs,Bangalore,Not Rated,Not Disclosed,5.0,10.0,,
Data Scientist,Snapminds Technologies,2-3 Yrs,Bangalore,3.8,Not Disclosed,2.0,3.0,,
Data Scientist,AIE Group,5-10 Yrs,Bangalore,4.0,Not Disclosed,5.0,10.0,,
Data Scientist,Response Informatics,2-6 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,2.0,6.0,,
Data Scientist,Neoware Technology Solutions,5-10 Yrs,Bangalore,4.0,Not Disclosed,5.0,10.0,,
Data Scientist,Sybex Support,2-4 Yrs,Bangalore,4.2,Not Disclosed,2.0,4.0,,
Data Scientist,Spearhead,6-11 Yrs,Bangalore,1.4,Not Disclosed,6.0,11.0,,
Data Scientist,Symmetrical Global Search,10-12 Yrs,Bangalore,3.3,Not Disclosed,10.0,12.0,,
Data Scientist,Symmetrical Global Search,10-12 Yrs,Bangalore,3.3,Not Disclosed,10.0,12.0,,
Data Scientist,Customerxps Software,8-13 Yrs,Bangalore,3.9,Not Disclosed,8.0,13.0,,
Data Scientist,Equifax Credit Information Services Private Limited,3-5 Yrs,Bangalore,3.3,Not Disclosed,3.0,5.0,,
Data Scientist,Digital Glyde,3-7 Yrs,"New Delhi, Pune, Bangalore",3.7,Not Disclosed,3.0,7.0,,
Machine Learning-data scientist,Diverse Lynx,2-6 Yrs,Bangalore,3.8,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,4-9 Yrs,Bangalore,Not Rated,Not Disclosed,4.0,9.0,,
Data Scientist,Confidential,3-7 Yrs,Bangalore,Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,1-3 Yrs,Bangalore,Not Rated,Not Disclosed,1.0,3.0,,
Data Scientist,Innominds Software,10-20 Yrs,"Pune, Bangalore",3.3,Disclosed,10.0,20.0,25.0,35.0
Data Scientist,Confidential,2-6 Yrs,Bangalore,Not Rated,Not Disclosed,2.0,6.0,,
Data Scientist,Equifax Credit Information Services Private Limited,2-6 Yrs,Bangalore,3.3,Not Disclosed,2.0,6.0,,
Data Scientist,Intersoft Kk,2-5 Yrs,"New Delhi, Pune, Bangalore",3.0,Not Disclosed,2.0,5.0,,
Data Scientist,Bharat Light & Power (BLP),3-8 Yrs,Bangalore,2.4,Not Disclosed,3.0,8.0,,
Data Scientist,Umamicasa,3-7 Yrs,Bangalore,3.1,Not Disclosed,3.0,7.0,,
Data Scientist,Sparkcognition,3-7 Yrs,Bangalore,3.3,Not Disclosed,3.0,7.0,,
DATA SCIENTIST,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,2-7 Yrs,Bangalore,2.8,Not Disclosed,2.0,7.0,,
Data Scientist,E2E Infoware,5-8 Yrs,Bangalore,3.4,Not Disclosed,5.0,8.0,,
Data Scientist,Aptus Data Labs,2-5 Yrs,Bangalore,2.8,Not Disclosed,2.0,5.0,,
Data Scientist,360DigiTMG,3-4 Yrs,Bangalore,3.9,Not Disclosed,3.0,4.0,,
Data Scientist,Myyogateacher,3-6 Yrs,Bangalore,3.9,Not Disclosed,3.0,6.0,,
Data Scientist,Confidential,3-5 Yrs,Bangalore,Not Rated,Not Disclosed,3.0,5.0,,
Data Scientist,Confidential,3-5 Yrs,Bangalore,Not Rated,Not Disclosed,3.0,5.0,,
Data Scientist,Idexcel,3-8 Yrs,Bangalore,3.2,Not Disclosed,3.0,8.0,,
Data Scientist,Systechcorp Inc,3-7 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,3.0,7.0,,
Data Scientist,CODERS BRAIN,4-6 Yrs,"New Delhi, Pune, Bangalore",3.2,Not Disclosed,4.0,6.0,,
Data scientist,CODERS BRAIN,7-9 Yrs,Bangalore,3.2,Not Disclosed,7.0,9.0,,
Data Scientist,Pegasus Knowledge Solutions (PKSI),8-10 Yrs,Bangalore,4.7,Not Disclosed,8.0,10.0,,
Data Scientist,Meesho,1-2 Yrs,Bangalore,3.7,Not Disclosed,1.0,2.0,,
Data Scientist,Neal Analytics,1-6 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,1.0,6.0,,
Data Scientist,Heaps Health Solutions India,1-4 Yrs,Bangalore,4.0,Not Disclosed,1.0,4.0,,
DATA SCIENTIST,Cellworks Research India,3-5 Yrs,Bangalore,4.5,Not Disclosed,3.0,5.0,,
Data Scientist,Meesho,4-7 Yrs,Bangalore,3.7,Not Disclosed,4.0,7.0,,
Data Scientist,Heaps Health Solutions India,2-3 Yrs,Bangalore,4.0,Not Disclosed,2.0,3.0,,
Data Scientist,Anheuser Busch InBev,3-5 Yrs,Bangalore,3.4,Not Disclosed,3.0,5.0,,
Data Scientist,Pradeepit Consulting Services,3-7 Yrs,Bangalore,4.7,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,2-4 Yrs,Bangalore,Not Rated,Not Disclosed,2.0,4.0,,
Data Scientist,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,2-7 Yrs,Bangalore,2.8,Not Disclosed,2.0,7.0,,
Data Scientist,Enterprise Bot,2-3 Yrs,Bangalore,3.5,Not Disclosed,2.0,3.0,,
Data Scientist,Sparkcognition,3-5 Yrs,Bangalore,3.3,Not Disclosed,3.0,5.0,,
Data Scientist,EXL,4-9 Yrs,"New Delhi, Bangalore",3.7,Not Disclosed,4.0,9.0,,
Data Scientist,Covalense Global,3-8 Yrs,Bangalore,3.2,Not Disclosed,3.0,8.0,,
Data Scientist,Akkodis,4-5 Yrs,Bangalore,3.0,Not Disclosed,4.0,5.0,,
Data Scientist,Spearhead,6-11 Yrs,"New Delhi, Pune, Bangalore",1.4,Not Disclosed,6.0,11.0,,
Data Scientist,Customerxps Software,12-15 Yrs,Bangalore,3.9,Not Disclosed,12.0,15.0,,
Data Scientist,Customerxps Software,12-15 Yrs,Bangalore,3.9,Not Disclosed,12.0,15.0,,
Data Scientist,Encora,5-7 Yrs,Bangalore,3.8,Not Disclosed,5.0,7.0,,
Data Scientist,Encora,5-10 Yrs,Bangalore,3.8,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,1-4 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,1.0,4.0,,
Data Scientist,Ecolab Digital Center (EDC),2-5 Yrs,Bangalore,3.5,Not Disclosed,2.0,5.0,,
Data Scientist,Confidential,1-2 Yrs,Bangalore,Not Rated,Not Disclosed,1.0,2.0,,
Data Scientist,Confidential,2-3 Yrs,Bangalore,Not Rated,Not Disclosed,2.0,3.0,,
Data Scientist,Comscore,2-4 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,2.0,4.0,,
Data Scientist,Gforce Consulting Solutions,3-8 Yrs,Bangalore,4.2,Not Disclosed,3.0,8.0,,
Data Scientist,Scienaptic Systems,2-7 Yrs,Bangalore,4.0,Not Disclosed,2.0,7.0,,
Data Scientist,Bizviz Technologies,3-7 Yrs,Bangalore,2.8,Not Disclosed,3.0,7.0,,
Data Scientist,Sabre,3-5 Yrs,Bangalore,3.9,Not Disclosed,3.0,5.0,,
Data scientist,Confidential,3-7 Yrs,"Pune, Bangalore",Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,LLP S3bglobal Technologies,6-10 Yrs,"New Delhi, Pune, Bangalore",4.1,Not Disclosed,6.0,10.0,,
Data Scientist,Confidential,5-8 Yrs,Bangalore,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Tibil Solutions,3-4 Yrs,Bangalore,3.4,Not Disclosed,3.0,4.0,,
Data Scientist,Transaction Network Services,3-7 Yrs,"New Delhi, Bangalore",3.9,Not Disclosed,3.0,7.0,,
Data Scientist,Joveo,4-6 Yrs,Bangalore,3.2,Not Disclosed,4.0,6.0,,
Data Scientist,Zdaly,5-8 Yrs,Bangalore,1.9,Not Disclosed,5.0,8.0,,
Data Scientist,Paktolus Solutions,5-8 Yrs,Bangalore,3.6,Not Disclosed,5.0,8.0,,
Data Scientist,Confidential,3-8 Yrs,Bangalore,Not Rated,Not Disclosed,3.0,8.0,,
Data Scientist,Neostats Analytics Solutions,3-7 Yrs,Bangalore,3.9,Not Disclosed,3.0,7.0,,
Data Scientist,Rapid Canvas,4-9 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,4.0,9.0,,
Data Engineer,IBM,2-4 Yrs,New Delhi,4.0,Not Disclosed,2.0,4.0,,
Data Engineer,IBM,2-5 Yrs,New Delhi,4.0,Not Disclosed,2.0,5.0,,
Data Engineer,Pepsico,5-9 Yrs,New Delhi,4.1,Not Disclosed,5.0,9.0,,
Data Engineer,Fractal Analytics,1-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,1.0,7.0,,
Data Engineer,Confidential,1-4 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,1.0,4.0,,
Data Engineer,Maruti Suzuki,3-7 Yrs,"New Delhi, Bangalore",4.2,Not Disclosed,3.0,7.0,,
Data Engineer,Confidential,3-8 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,8.0,,
Data Engineer,SG Analytics,6-8 Yrs,"New Delhi, Pune, Bangalore",3.1,Disclosed,6.0,8.0,10.0,20.0
Data Engineer,Mastek,8-12 Yrs,"New Delhi, Pune",3.6,Disclosed,8.0,12.0,15.0,30.0
Data Engineer,Trigyn Technologies,3-5 Yrs,New Delhi,3.7,Not Disclosed,3.0,5.0,,
Data Engineer,Neal Analytics,3-5 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,3.0,5.0,,
Data Engineer,Fractal Analytics,3-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,3.0,7.0,,
Data Engineer,Fractal Analytics,3-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,3.0,7.0,,
Data Engineer,Confidential,3-8 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,8.0,,
Data Engineer,Data Economy,5-9 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,5.0,9.0,,
Data Engineer,Galytix Analytics,8-13 Yrs,New Delhi,1.9,Not Disclosed,8.0,13.0,,
Data Engineer,Confidential,5-10 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,10.0,,
Data Engineer,Infogain,4-9 Yrs,New Delhi,3.6,Not Disclosed,4.0,9.0,,
Data Engineer,Acenet,5-8 Yrs,"New Delhi, Pune, Bangalore",4.3,Not Disclosed,5.0,8.0,,
Data Engineer,Globallogic,5-10 Yrs,New Delhi,3.6,Not Disclosed,5.0,10.0,,
Data Engineer,IBM,2-7 Yrs,"New Delhi, Bangalore",4.0,Disclosed,2.0,7.0,7.0,13.0
DATA ENGINEER,Nielsen Sports,0-5 Yrs,New Delhi,4.0,Not Disclosed,0.0,5.0,,
Data Engineer,McCain,2-5 Yrs,New Delhi,4.1,Not Disclosed,2.0,5.0,,
Data Engineer,McCain,2-5 Yrs,New Delhi,4.1,Not Disclosed,2.0,5.0,,
Data Engineer,H1,1-4 Yrs,"New Delhi, Pune, Bangalore",2.0,Not Disclosed,1.0,4.0,,
Data Engineer,Sandhata Technologies,2-3 Yrs,"New Delhi, Pune, Bangalore",4.1,Not Disclosed,2.0,3.0,,
Data Engineer,Systechcorp Inc,2-6 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,2.0,6.0,,
Data Engineer,TransOrg,3-5 Yrs,"New Delhi, Bangalore",3.0,Not Disclosed,3.0,5.0,,
Data Engineer,Sapaad Software,2-7 Yrs,"New Delhi, Pune, Bangalore",3.9,Not Disclosed,2.0,7.0,,
Data Engineer,Infogain,3-8 Yrs,New Delhi,3.6,Not Disclosed,3.0,8.0,,
Data Engineer,Marsh McLennan Global Services India Private Limited (MMGS),3-8 Yrs,New Delhi,4.3,Not Disclosed,3.0,8.0,,
Data Engineer,Accenture,7-12 Yrs,New Delhi,3.9,Not Disclosed,7.0,12.0,,
Data Engineer,Redient Security,5-10 Yrs,"New Delhi, Pune, Bangalore",3.9,Not Disclosed,5.0,10.0,,
Data Engineer,Hero Fincorp,8-12 Yrs,"New Delhi, Bangalore",4.0,Not Disclosed,8.0,12.0,,
Data Engineer,Globallogic,5-10 Yrs,"New Delhi, Pune, Bangalore",3.6,Not Disclosed,5.0,10.0,,
Data Engineer,Confidential,5-8 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,5.0,8.0,,
Data Engineer,Forward Eye Technologies,6-11 Yrs,"New Delhi, Bangalore",4.7,Not Disclosed,6.0,11.0,,
Data Engineer,Forward Eye Technologies,8-13 Yrs,"New Delhi, Bangalore",4.7,Not Disclosed,8.0,13.0,,
Data Engineer,Acenet,5-8 Yrs,"New Delhi, Pune, Bangalore",4.3,Not Disclosed,5.0,8.0,,
Data Engineer,Zazz,5-8 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,5.0,8.0,,
Data Engineer,Sun Life Global Solutions,2-5 Yrs,New Delhi,4.1,Disclosed,2.0,5.0,8.0,12.0
Data Engineer,Adidas,2-7 Yrs,New Delhi,3.9,Not Disclosed,2.0,7.0,,
